transaction_id,date,year,month,quarter,day_of_week,product_category,region,channel,salesperson_id,quantity,unit_price,discount,revenue,profit,customer_churned,revenue_band,is_discounted
TXN001963,2023-07-15,2023,7,3,Saturday,Home Goods,Central,Wholesale,SP_022,6,133.97,0.0,803.82,314.21,0,M,0
TXN002646,2023-07-15,2023,7,3,Saturday,Sports,West,Mobile App,SP_020,12,96.2,0.05,1096.68,353.94,0,L,1
TXN002022,2023-07-16,2023,7,3,Sunday,Home Goods,Central,Mobile App,SP_004,4,121.99,0.0,487.96,166.38,0,S,0
TXN001159,2023-07-17,2023,7,3,Monday,Home Goods,South,Wholesale,SP_022,5,111.03,0.0,555.15,210.11,0,M,0
TXN003568,2023-07-17,2023,7,3,Monday,Clothing,Central,Retail Store,SP_029,10,64.0,0.0,640.0,298.95,0,M,0
TXN002826,2023-07-17,2023,7,3,Monday,Clothing,Central,Mobile App,SP_026,10,82.16,0.1,739.44,414.6,0,M,1
TXN003163,2023-07-17,2023,7,3,Monday,Electronics,Central,Mobile App,SP_027,4,442.78,0.1,1594.01,429.45,0,L,1
TXN002819,2023-07-17,2023,7,3,Monday,Books,West,Retail Store,SP_030,9,21.52,0.0,193.68,142.33,0,XS,0
TXN002203,2023-07-17,2023,7,3,Monday,Clothing,East,Retail Store,SP_028,6,77.33,0.0,463.98,302.2,0,S,0
TXN002574,2023-07-17,2023,7,3,Monday,Electronics,South,Online,SP_030,9,421.02,0.1,3410.26,1067.23,0,L,1
TXN001068,2023-07-17,2023,7,3,Monday,Home Goods,Central,Retail Store,SP_014,5,130.58,0.15,554.97,211.29,0,M,1
TXN000640,2023-07-18,2023,7,3,Tuesday,Books,Central,Online,SP_015,8,25.32,0.0,202.56,113.13,1,S,0
TXN001666,2023-07-18,2023,7,3,Tuesday,Sports,East,Mobile App,SP_012,12,82.04,0.05,935.26,313.01,0,M,1
TXN000174,2023-07-18,2023,7,3,Tuesday,Sports,West,Online,SP_021,16,102.75,0.05,1561.8,481.24,0,L,1
TXN002522,2023-07-18,2023,7,3,Tuesday,Sports,Central,Retail Store,SP_007,6,97.81,0.0,586.86,235.65,0,M,0
TXN001909,2023-07-18,2023,7,3,Tuesday,Books,East,Mobile App,SP_008,10,28.04,0.1,252.36,168.44,0,S,1
TXN003746,2023-07-18,2023,7,3,Tuesday,Home Goods,South,Retail Store,SP_016,5,136.79,0.1,615.55,300.01,1,M,1
TXN002461,2023-07-18,2023,7,3,Tuesday,Sports,North,Mobile App,SP_032,26,95.28,0.0,2477.28,1001.75,0,L,0
TXN004684,2023-07-19,2023,7,3,Wednesday,Home Goods,South,Wholesale,SP_030,4,125.22,0.0,500.88,222.69,1,M,0
TXN001046,2023-07-19,2023,7,3,Wednesday,Sports,North,Retail Store,SP_014,17,82.79,0.0,1407.43,437.18,0,L,0
TXN000787,2023-07-19,2023,7,3,Wednesday,Books,South,Mobile App,SP_006,6,26.0,0.0,156.0,114.0,0,XS,0
TXN000857,2023-07-19,2023,7,3,Wednesday,Books,West,Wholesale,SP_027,9,25.09,0.0,225.81,136.19,0,S,0
TXN000794,2023-07-19,2023,7,3,Wednesday,Sports,West,Online,SP_039,19,105.73,0.05,1908.43,638.66,0,L,1
TXN001434,2023-07-20,2023,7,3,Thursday,Books,East,Wholesale,SP_015,4,28.56,0.05,108.53,74.55,1,XS,1
TXN003698,2023-07-20,2023,7,3,Thursday,Home Goods,South,Online,SP_012,6,118.44,0.0,710.64,353.55,0,M,0
TXN003329,2023-07-20,2023,7,3,Thursday,Books,West,Online,SP_019,8,28.02,0.2,179.33,138.48,0,XS,1
TXN003024,2023-07-20,2023,7,3,Thursday,Home Goods,East,Mobile App,SP_015,6,102.55,0.1,553.77,225.25,0,M,1
TXN001481,2023-07-21,2023,7,3,Friday,Books,West,Online,SP_013,6,26.69,0.15,136.12,92.44,0,XS,1
TXN000036,2023-07-21,2023,7,3,Friday,Home Goods,West,Mobile App,SP_010,4,127.23,0.0,508.92,177.22,1,M,0
TXN004975,2023-07-21,2023,7,3,Friday,Books,South,Wholesale,SP_029,3,26.65,0.05,75.95,49.48,0,XS,1
TXN004457,2023-07-23,2023,7,3,Sunday,Electronics,South,Mobile App,SP_010,4,452.68,0.2,1448.58,337.45,0,L,1
TXN004240,2023-07-23,2023,7,3,Sunday,Clothing,South,Mobile App,SP_037,7,78.22,0.0,547.54,325.9,0,M,0
TXN004484,2023-07-23,2023,7,3,Sunday,Sports,East,Retail Store,SP_023,11,88.27,0.15,825.32,370.35,0,M,1
TXN004404,2023-07-23,2023,7,3,Sunday,Sports,North,Online,SP_029,17,100.51,0.05,1623.24,569.55,0,L,1
TXN003323,2023-07-23,2023,7,3,Sunday,Books,Central,Wholesale,SP_018,8,21.91,0.0,175.28,118.24,1,XS,0
TXN000850,2023-07-23,2023,7,3,Sunday,Books,West,Retail Store,SP_030,4,22.01,0.05,83.64,49.15,0,XS,1
TXN002913,2023-07-24,2023,7,3,Monday,Home Goods,North,Mobile App,SP_028,7,124.61,0.0,872.27,306.86,0,M,0
TXN000555,2023-07-24,2023,7,3,Monday,Home Goods,West,Mobile App,SP_027,4,129.18,0.05,490.88,243.71,0,S,1
TXN002688,2023-07-26,2023,7,3,Wednesday,Sports,South,Online,SP_024,8,104.89,0.1,755.21,317.78,0,M,1
TXN001105,2023-07-26,2023,7,3,Wednesday,Electronics,North,Online,SP_036,3,407.13,0.0,1221.39,357.51,1,L,0
TXN001129,2023-07-27,2023,7,3,Thursday,Clothing,Central,Online,SP_014,11,66.18,0.05,691.58,446.56,1,M,1
TXN004392,2023-07-27,2023,7,3,Thursday,Home Goods,West,Wholesale,SP_004,5,110.54,0.05,525.07,180.76,0,M,1
TXN000233,2023-07-27,2023,7,3,Thursday,Electronics,East,Retail Store,SP_003,7,440.93,0.1,2777.86,635.9,0,L,1
TXN002928,2023-07-27,2023,7,3,Thursday,Books,North,Retail Store,SP_023,5,23.76,0.2,95.04,56.0,0,XS,1
TXN004361,2023-07-28,2023,7,3,Friday,Clothing,Central,Mobile App,SP_009,7,77.34,0.0,541.38,253.21,1,M,0
TXN002041,2023-07-28,2023,7,3,Friday,Electronics,East,Online,SP_009,6,447.91,0.15,2284.34,687.44,0,L,1
TXN001827,2023-07-28,2023,7,3,Friday,Sports,South,Wholesale,SP_022,11,106.6,0.0,1172.6,457.42,0,L,0
TXN004636,2023-07-28,2023,7,3,Friday,Electronics,East,Online,SP_007,7,404.04,0.05,2686.87,679.55,0,L,1
TXN000502,2023-07-28,2023,7,3,Friday,Electronics,Central,Mobile App,SP_008,6,512.86,0.05,2923.3,766.65,1,L,1
TXN001050,2023-07-28,2023,7,3,Friday,Electronics,North,Mobile App,SP_009,5,445.76,0.15,1894.48,514.51,0,L,1
TXN002992,2023-07-28,2023,7,3,Friday,Books,East,Retail Store,SP_026,7,23.56,0.1,148.43,78.81,0,XS,1
TXN001232,2023-07-29,2023,7,3,Saturday,Home Goods,South,Online,SP_010,5,108.05,0.05,513.24,202.23,0,M,1
TXN000735,2023-07-29,2023,7,3,Saturday,Sports,North,Retail Store,SP_012,7,91.34,0.05,607.41,226.1,0,M,1
TXN000603,2023-07-30,2023,7,3,Sunday,Home Goods,North,Online,SP_005,10,133.66,0.0,1336.6,541.17,0,L,0
TXN000519,2023-07-30,2023,7,3,Sunday,Home Goods,South,Mobile App,SP_020,5,105.68,0.1,475.56,192.58,0,S,1
TXN000346,2023-07-30,2023,7,3,Sunday,Books,South,Retail Store,SP_020,7,25.0,0.1,157.5,84.74,0,XS,1
TXN003308,2023-07-31,2023,7,3,Monday,Clothing,West,Mobile App,SP_025,6,68.73,0.05,391.76,184.1,0,S,1
TXN004287,2023-07-31,2023,7,3,Monday,Home Goods,North,Wholesale,SP_012,3,132.34,0.0,397.02,151.52,0,S,0
TXN003527,2023-07-31,2023,7,3,Monday,Sports,East,Mobile App,SP_030,4,85.06,0.0,340.24,154.82,0,S,0
TXN004817,2023-07-31,2023,7,3,Monday,Sports,Central,Online,SP_006,8,92.78,0.05,705.13,317.87,0,M,1
TXN003442,2023-08-01,2023,8,3,Tuesday,Home Goods,Central,Mobile App,SP_039,8,102.44,0.0,819.52,408.7,0,M,0
TXN002546,2023-08-01,2023,8,3,Tuesday,Sports,West,Retail Store,SP_004,17,107.68,0.0,1830.56,579.33,0,L,0
TXN002610,2023-08-01,2023,8,3,Tuesday,Books,West,Retail Store,SP_019,8,22.1,0.05,167.96,107.61,0,XS,1
TXN002227,2023-08-01,2023,8,3,Tuesday,Home Goods,Central,Wholesale,SP_019,4,103.3,0.0,413.2,144.75,0,S,0
TXN003459,2023-08-01,2023,8,3,Tuesday,Electronics,Central,Online,SP_034,5,410.84,0.05,1951.49,451.16,0,L,1
TXN002795,2023-08-02,2023,8,3,Wednesday,Electronics,West,Retail Store,SP_026,7,403.81,0.15,2402.67,724.88,1,L,1
TXN003873,2023-08-02,2023,8,3,Wednesday,Sports,East,Mobile App,SP_001,10,100.03,0.15,850.25,355.54,0,M,1
TXN001937,2023-08-02,2023,8,3,Wednesday,Books,Central,Online,SP_026,7,27.53,0.1,173.44,125.55,0,XS,1
TXN001452,2023-08-02,2023,8,3,Wednesday,Home Goods,West,Wholesale,SP_029,6,118.98,0.1,642.49,242.19,1,M,1
TXN001568,2023-08-03,2023,8,3,Thursday,Books,South,Mobile App,SP_028,11,27.12,0.0,298.32,167.58,0,S,0
TXN000871,2023-08-03,2023,8,3,Thursday,Clothing,Central,Retail Store,SP_034,5,79.05,0.0,395.25,232.09,0,S,0
TXN004038,2023-08-03,2023,8,3,Thursday,Sports,West,Retail Store,SP_027,10,85.69,0.15,728.37,235.89,0,M,1
TXN004690,2023-08-03,2023,8,3,Thursday,Electronics,North,Mobile App,SP_007,10,441.81,0.1,3976.29,1017.84,0,L,1
TXN002063,2023-08-04,2023,8,3,Friday,Home Goods,West,Mobile App,SP_030,7,106.3,0.05,706.89,256.64,1,M,1
TXN000081,2023-08-04,2023,8,3,Friday,Clothing,North,Wholesale,SP_025,6,80.36,0.0,482.16,220.93,0,S,0
TXN002895,2023-08-04,2023,8,3,Friday,Home Goods,West,Wholesale,SP_034,9,119.96,0.1,971.68,396.87,0,M,1
TXN004688,2023-08-04,2023,8,3,Friday,Electronics,North,Wholesale,SP_039,5,449.08,0.05,2133.13,677.33,0,L,1
TXN004540,2023-08-05,2023,8,3,Saturday,Electronics,North,Wholesale,SP_007,6,496.76,0.0,2980.56,844.89,1,L,0
TXN003796,2023-08-05,2023,8,3,Saturday,Clothing,West,Mobile App,SP_028,4,64.37,0.05,244.61,107.74,0,S,1
TXN001802,2023-08-05,2023,8,3,Saturday,Sports,South,Retail Store,SP_025,17,106.74,0.0,1814.58,651.81,1,L,0
TXN000383,2023-08-05,2023,8,3,Saturday,Clothing,West,Retail Store,SP_012,5,77.6,0.05,368.6,168.8,0,S,1
TXN003046,2023-08-06,2023,8,3,Sunday,Books,Central,Online,SP_009,5,24.0,0.0,120.0,86.15,0,XS,0
TXN002175,2023-08-06,2023,8,3,Sunday,Books,Central,Retail Store,SP_008,3,22.14,0.1,59.78,40.44,0,XS,1
TXN004879,2023-08-07,2023,8,3,Monday,Books,Central,Mobile App,SP_014,15,22.93,0.1,309.56,207.98,0,S,1
TXN004458,2023-08-07,2023,8,3,Monday,Sports,North,Online,SP_011,19,81.49,0.0,1548.31,506.54,0,L,0
TXN004100,2023-08-07,2023,8,3,Monday,Electronics,South,Wholesale,SP_006,7,505.19,0.0,3536.33,935.62,1,L,0
TXN002455,2023-08-07,2023,8,3,Monday,Sports,Central,Retail Store,SP_012,15,82.83,0.0,1242.45,485.77,0,L,0
TXN002529,2023-08-07,2023,8,3,Monday,Sports,South,Retail Store,SP_026,13,108.19,0.0,1406.47,431.95,0,L,0
TXN000327,2023-08-07,2023,8,3,Monday,Electronics,Central,Mobile App,SP_027,13,481.25,0.05,5943.44,1880.15,1,XL,1
TXN002318,2023-08-08,2023,8,3,Tuesday,Clothing,North,Online,SP_030,4,79.48,0.05,302.02,155.82,0,S,1
TXN001272,2023-08-08,2023,8,3,Tuesday,Home Goods,West,Wholesale,SP_025,6,104.85,0.05,597.64,212.62,0,M,1
TXN003121,2023-08-08,2023,8,3,Tuesday,Sports,North,Online,SP_033,13,94.97,0.05,1172.88,497.05,0,L,1
TXN001242,2023-08-09,2023,8,3,Wednesday,Sports,West,Online,SP_006,15,90.3,0.05,1286.77,391.44,0,L,1
TXN001811,2023-08-09,2023,8,3,Wednesday,Home Goods,West,Retail Store,SP_012,4,107.31,0.05,407.78,152.08,1,S,1
TXN001844,2023-08-09,2023,8,3,Wednesday,Electronics,Central,Online,SP_021,9,480.58,0.1,3892.7,1284.89,1,L,1
TXN000927,2023-08-09,2023,8,3,Wednesday,Electronics,North,Mobile App,SP_022,10,409.24,0.05,3887.78,882.1,0,L,1
TXN000198,2023-08-09,2023,8,3,Wednesday,Books,Central,Mobile App,SP_037,6,26.44,0.05,150.71,95.22,0,XS,1
TXN003666,2023-08-09,2023,8,3,Wednesday,Electronics,South,Online,SP_019,7,447.19,0.0,3130.33,1014.3,1,L,0
TXN000093,2023-08-10,2023,8,3,Thursday,Books,Central,Mobile App,SP_022,5,21.68,0.0,108.4,83.68,0,XS,0
TXN001688,2023-08-10,2023,8,3,Thursday,Home Goods,North,Wholesale,SP_026,5,115.28,0.1,518.76,193.08,0,M,1
TXN004774,2023-08-10,2023,8,3,Thursday,Clothing,West,Online,SP_038,6,82.57,0.05,470.65,229.41,0,S,1
TXN004729,2023-08-11,2023,8,3,Friday,Books,North,Retail Store,SP_040,3,27.24,0.0,81.72,56.23,0,XS,0
TXN004517,2023-08-12,2023,8,3,Saturday,Sports,North,Retail Store,SP_021,8,106.36,0.1,765.79,267.75,0,M,1
TXN002385,2023-08-12,2023,8,3,Saturday,Books,North,Wholesale,SP_003,8,25.43,0.0,203.44,152.84,0,S,0
TXN002537,2023-08-12,2023,8,3,Saturday,Books,Central,Mobile App,SP_023,11,22.38,0.1,221.56,119.92,0,S,1
TXN003116,2023-08-12,2023,8,3,Saturday,Books,East,Online,SP_009,15,22.31,0.0,334.65,201.41,0,S,0
TXN001736,2023-08-13,2023,8,3,Sunday,Home Goods,West,Retail Store,SP_040,6,131.9,0.05,751.83,271.24,0,M,1
TXN003185,2023-08-14,2023,8,3,Monday,Books,West,Online,SP_007,7,21.25,0.15,126.44,97.43,0,XS,1
TXN000265,2023-08-14,2023,8,3,Monday,Electronics,East,Mobile App,SP_016,11,421.97,0.0,4641.67,1270.51,1,L,0
TXN001172,2023-08-14,2023,8,3,Monday,Sports,East,Online,SP_015,12,83.41,0.0,1000.92,336.36,0,L,0
TXN004052,2023-08-14,2023,8,3,Monday,Electronics,Central,Online,SP_005,2,396.83,0.0,793.66,178.45,0,M,0
TXN001267,2023-08-15,2023,8,3,Tuesday,Home Goods,South,Retail Store,SP_016,7,131.78,0.05,876.34,393.18,0,M,1
TXN002659,2023-08-15,2023,8,3,Tuesday,Home Goods,South,Retail Store,SP_005,3,137.64,0.0,412.92,162.64,0,S,0
TXN002447,2023-08-15,2023,8,3,Tuesday,Books,North,Mobile App,SP_001,10,28.41,0.0,284.1,190.22,0,S,0
TXN004997,2023-08-15,2023,8,3,Tuesday,Sports,Central,Online,SP_022,9,90.02,0.15,688.65,245.2,0,M,1
TXN004045,2023-08-15,2023,8,3,Tuesday,Home Goods,North,Wholesale,SP_039,7,127.31,0.05,846.61,413.15,0,M,1
TXN004165,2023-08-16,2023,8,3,Wednesday,Clothing,Central,Wholesale,SP_010,7,69.92,0.0,489.44,270.53,1,S,0
TXN001017,2023-08-16,2023,8,3,Wednesday,Home Goods,Central,Mobile App,SP_037,8,114.19,0.1,822.17,380.81,1,M,1
TXN003911,2023-08-16,2023,8,3,Wednesday,Books,South,Mobile App,SP_022,6,21.77,0.1,117.56,71.29,0,XS,1
TXN001211,2023-08-16,2023,8,3,Wednesday,Sports,West,Wholesale,SP_032,6,93.23,0.0,559.38,217.21,0,M,0
TXN000251,2023-08-16,2023,8,3,Wednesday,Books,South,Online,SP_005,7,25.54,0.0,178.78,131.68,0,XS,0
TXN004794,2023-08-16,2023,8,3,Wednesday,Clothing,West,Mobile App,SP_015,5,70.96,0.1,319.32,178.88,0,S,1
TXN001723,2023-08-18,2023,8,3,Friday,Books,South,Online,SP_023,4,22.85,0.05,86.83,64.73,0,XS,1
TXN001350,2023-08-18,2023,8,3,Friday,Books,East,Wholesale,SP_028,4,24.23,0.05,92.07,53.38,0,XS,1
TXN000830,2023-08-18,2023,8,3,Friday,Electronics,West,Wholesale,SP_030,9,485.22,0.05,4148.63,1387.45,0,L,1
TXN000216,2023-08-19,2023,8,3,Saturday,Clothing,East,Mobile App,SP_030,10,69.86,0.1,628.74,345.35,0,M,1
TXN000562,2023-08-20,2023,8,3,Sunday,Sports,South,Online,SP_032,16,102.31,0.0,1636.96,695.23,0,L,0
TXN004788,2023-08-20,2023,8,3,Sunday,Sports,South,Retail Store,SP_007,17,108.01,0.0,1836.17,733.2,0,L,0
TXN004290,2023-08-21,2023,8,3,Monday,Sports,South,Mobile App,SP_030,15,83.89,0.05,1195.43,487.21,0,L,1
TXN002370,2023-08-21,2023,8,3,Monday,Electronics,West,Retail Store,SP_016,8,429.08,0.05,3261.01,1042.71,0,L,1
TXN004632,2023-08-21,2023,8,3,Monday,Clothing,North,Retail Store,SP_030,6,66.97,0.0,401.82,193.57,0,S,0
TXN000270,2023-08-22,2023,8,3,Tuesday,Home Goods,Central,Online,SP_007,7,107.95,0.05,717.87,241.44,0,M,1
TXN000118,2023-08-22,2023,8,3,Tuesday,Books,West,Wholesale,SP_012,6,26.23,0.2,125.9,81.0,0,XS,1
TXN000055,2023-08-22,2023,8,3,Tuesday,Clothing,South,Mobile App,SP_023,5,67.37,0.0,336.85,162.04,0,S,0
TXN002775,2023-08-22,2023,8,3,Tuesday,Clothing,North,Mobile App,SP_036,2,74.65,0.05,141.84,88.55,0,XS,1
TXN004527,2023-08-22,2023,8,3,Tuesday,Home Goods,North,Retail Store,SP_027,2,136.9,0.2,219.04,109.08,0,S,1
TXN003573,2023-08-23,2023,8,3,Wednesday,Home Goods,West,Retail Store,SP_008,4,120.13,0.0,480.52,178.04,0,S,0
TXN001741,2023-08-23,2023,8,3,Wednesday,Books,West,Mobile App,SP_012,11,26.44,0.05,276.3,161.73,0,S,1
TXN004835,2023-08-23,2023,8,3,Wednesday,Sports,East,Wholesale,SP_025,11,97.63,0.0,1073.93,471.5,0,L,0
TXN001926,2023-08-23,2023,8,3,Wednesday,Clothing,West,Wholesale,SP_008,5,68.17,0.05,323.81,181.84,0,S,1
TXN004905,2023-08-24,2023,8,3,Thursday,Sports,East,Online,SP_030,11,108.25,0.0,1190.75,503.25,0,L,0
TXN003800,2023-08-25,2023,8,3,Friday,Clothing,North,Mobile App,SP_015,9,68.31,0.05,584.05,306.24,0,M,1
TXN001854,2023-08-25,2023,8,3,Friday,Electronics,East,Retail Store,SP_037,7,441.92,0.1,2784.1,711.57,0,L,1
TXN002723,2023-08-26,2023,8,3,Saturday,Electronics,West,Online,SP_040,9,502.29,0.1,4068.55,938.38,0,L,1
TXN004749,2023-08-26,2023,8,3,Saturday,Electronics,Central,Online,SP_029,7,453.32,0.0,3173.24,720.5,0,L,0
TXN003414,2023-08-27,2023,8,3,Sunday,Electronics,North,Wholesale,SP_001,6,412.11,0.05,2349.03,589.24,0,L,1
TXN000713,2023-08-27,2023,8,3,Sunday,Sports,East,Wholesale,SP_011,15,108.02,0.05,1539.28,584.7,1,L,1
TXN000505,2023-08-27,2023,8,3,Sunday,Electronics,South,Wholesale,SP_026,7,455.07,0.0,3185.49,918.98,0,L,0
TXN003483,2023-08-28,2023,8,3,Monday,Home Goods,Central,Retail Store,SP_028,12,105.99,0.05,1208.29,571.89,1,L,1
TXN002243,2023-08-28,2023,8,3,Monday,Electronics,East,Wholesale,SP_008,10,443.89,0.0,4438.9,1220.7,0,L,0
TXN000692,2023-08-28,2023,8,3,Monday,Books,North,Online,SP_026,7,27.27,0.05,181.35,117.24,0,XS,1
TXN002320,2023-08-28,2023,8,3,Monday,Books,North,Mobile App,SP_023,12,24.17,0.0,290.04,198.55,1,S,0
TXN004880,2023-08-28,2023,8,3,Monday,Sports,East,Wholesale,SP_009,13,101.14,0.05,1249.08,438.21,0,L,1
TXN001316,2023-08-28,2023,8,3,Monday,Home Goods,West,Mobile App,SP_005,4,117.57,0.05,446.77,181.53,0,S,1
TXN003538,2023-08-29,2023,8,3,Tuesday,Electronics,West,Online,SP_010,7,388.0,0.15,2308.6,553.02,0,L,1
TXN004916,2023-08-29,2023,8,3,Tuesday,Electronics,East,Retail Store,SP_025,7,449.44,0.0,3146.08,754.08,0,L,0
TXN004266,2023-08-29,2023,8,3,Tuesday,Books,West,Wholesale,SP_020,6,26.52,0.0,159.12,96.26,1,XS,0
TXN000908,2023-08-30,2023,8,3,Wednesday,Sports,South,Retail Store,SP_003,4,100.1,0.0,400.4,135.79,0,S,0
TXN003114,2023-08-30,2023,8,3,Wednesday,Clothing,West,Online,SP_014,7,67.05,0.1,422.41,188.06,0,S,1
TXN000072,2023-08-31,2023,8,3,Thursday,Sports,East,Retail Store,SP_018,7,93.31,0.1,587.85,214.52,0,M,1
TXN004033,2023-08-31,2023,8,3,Thursday,Electronics,South,Mobile App,SP_021,4,401.84,0.05,1526.99,452.35,1,L,1
TXN003184,2023-08-31,2023,8,3,Thursday,Electronics,South,Online,SP_032,6,504.41,0.1,2723.81,625.62,0,L,1
TXN003334,2023-09-01,2023,9,3,Friday,Books,East,Online,SP_040,7,28.11,0.0,196.77,107.26,0,XS,0
TXN000717,2023-09-01,2023,9,3,Friday,Books,South,Wholesale,SP_006,4,28.46,0.0,113.84,66.5,0,XS,0
TXN001759,2023-09-01,2023,9,3,Friday,Clothing,West,Wholesale,SP_024,9,70.66,0.05,604.14,286.3,0,M,1
TXN003032,2023-09-01,2023,9,3,Friday,Clothing,North,Wholesale,SP_036,9,65.19,0.05,557.37,264.72,0,M,1
TXN000294,2023-09-02,2023,9,3,Saturday,Sports,South,Wholesale,SP_021,10,109.17,0.0,1091.7,336.86,1,L,0
TXN004964,2023-09-02,2023,9,3,Saturday,Books,West,Retail Store,SP_034,8,23.26,0.0,186.08,99.26,0,XS,0
TXN001002,2023-09-02,2023,9,3,Saturday,Books,South,Online,SP_026,10,23.93,0.0,239.3,173.73,0,S,0
TXN001900,2023-09-02,2023,9,3,Saturday,Sports,West,Mobile App,SP_009,8,89.13,0.15,606.08,228.03,0,M,1
TXN000903,2023-09-02,2023,9,3,Saturday,Clothing,South,Retail Store,SP_018,3,65.98,0.05,188.04,120.34,0,XS,1
TXN004542,2023-09-02,2023,9,3,Saturday,Clothing,North,Mobile App,SP_012,9,83.99,0.1,680.32,414.35,0,M,1
TXN002075,2023-09-03,2023,9,3,Sunday,Home Goods,Central,Wholesale,SP_037,13,118.43,0.1,1385.63,514.01,0,L,1
TXN001299,2023-09-03,2023,9,3,Sunday,Electronics,West,Wholesale,SP_039,4,498.09,0.0,1992.36,660.64,1,L,0
TXN002012,2023-09-03,2023,9,3,Sunday,Books,West,Wholesale,SP_040,6,22.72,0.0,136.32,98.38,0,XS,0
TXN004284,2023-09-04,2023,9,3,Monday,Books,East,Retail Store,SP_038,3,27.27,0.15,69.54,44.35,0,XS,1
TXN002977,2023-09-04,2023,9,3,Monday,Home Goods,North,Mobile App,SP_031,8,124.57,0.05,946.73,476.32,1,M,1
TXN000701,2023-09-05,2023,9,3,Tuesday,Home Goods,North,Mobile App,SP_019,1,115.14,0.05,109.38,47.99,0,XS,1
TXN002606,2023-09-05,2023,9,3,Tuesday,Electronics,East,Online,SP_038,4,504.24,0.0,2016.96,569.97,0,L,0
TXN003383,2023-09-05,2023,9,3,Tuesday,Sports,Central,Mobile App,SP_032,9,96.08,0.05,821.48,323.58,0,M,1
TXN002706,2023-09-05,2023,9,3,Tuesday,Home Goods,Central,Online,SP_029,4,125.92,0.0,503.68,189.98,0,M,0
TXN003011,2023-09-06,2023,9,3,Wednesday,Clothing,East,Mobile App,SP_012,4,66.23,0.0,264.92,137.08,0,S,0
TXN001528,2023-09-06,2023,9,3,Wednesday,Sports,East,Wholesale,SP_031,7,105.23,0.0,736.61,276.33,0,M,0
TXN001077,2023-09-06,2023,9,3,Wednesday,Home Goods,South,Retail Store,SP_020,9,108.42,0.1,878.2,431.46,0,M,1
TXN001420,2023-09-07,2023,9,3,Thursday,Electronics,North,Mobile App,SP_018,5,420.48,0.0,2102.4,680.5,0,L,0
TXN003479,2023-09-07,2023,9,3,Thursday,Electronics,West,Online,SP_014,3,481.5,0.05,1372.27,347.88,1,L,1
TXN001845,2023-09-07,2023,9,3,Thursday,Electronics,West,Online,SP_031,5,438.78,0.0,2193.9,580.09,0,L,0
TXN002890,2023-09-08,2023,9,3,Friday,Electronics,West,Wholesale,SP_020,9,421.83,0.15,3227.0,776.02,0,L,1
TXN000252,2023-09-08,2023,9,3,Friday,Books,West,Mobile App,SP_037,3,23.55,0.0,70.65,43.22,0,XS,0
TXN000833,2023-09-08,2023,9,3,Friday,Sports,South,Wholesale,SP_023,9,103.26,0.05,882.87,367.54,1,M,1
TXN002160,2023-09-08,2023,9,3,Friday,Clothing,North,Retail Store,SP_025,7,77.67,0.05,516.51,317.68,0,M,1
TXN000463,2023-09-09,2023,9,3,Saturday,Electronics,North,Wholesale,SP_025,2,476.11,0.0,952.22,295.02,1,M,0
TXN004502,2023-09-09,2023,9,3,Saturday,Books,Central,Retail Store,SP_030,10,26.76,0.0,267.6,166.78,0,S,0
TXN000810,2023-09-09,2023,9,3,Saturday,Sports,North,Retail Store,SP_031,9,86.07,0.0,774.63,276.22,0,M,0
TXN000484,2023-09-09,2023,9,3,Saturday,Books,South,Retail Store,SP_029,3,27.22,0.0,81.66,45.46,0,XS,0
TXN003466,2023-09-09,2023,9,3,Saturday,Clothing,South,Retail Store,SP_037,8,82.64,0.2,528.9,272.19,0,M,1
TXN002014,2023-09-09,2023,9,3,Saturday,Clothing,West,Wholesale,SP_015,8,79.89,0.0,639.12,316.43,0,M,0
TXN003005,2023-09-10,2023,9,3,Sunday,Electronics,North,Mobile App,SP_011,5,430.52,0.05,2044.97,494.74,0,L,1
TXN001067,2023-09-10,2023,9,3,Sunday,Sports,East,Online,SP_022,9,106.89,0.2,769.61,280.12,0,M,1
TXN003398,2023-09-11,2023,9,3,Monday,Clothing,East,Online,SP_020,17,81.37,0.0,1383.29,661.17,0,L,0
TXN003850,2023-09-11,2023,9,3,Monday,Sports,South,Mobile App,SP_021,8,105.53,0.2,675.39,226.98,0,M,1
TXN002061,2023-09-11,2023,9,3,Monday,Home Goods,West,Wholesale,SP_032,4,126.97,0.0,507.88,212.8,0,M,0
TXN003803,2023-09-12,2023,9,3,Tuesday,Books,West,Retail Store,SP_001,5,23.91,0.1,107.59,61.37,1,XS,1
TXN003219,2023-09-12,2023,9,3,Tuesday,Books,South,Mobile App,SP_004,13,25.28,0.0,328.64,218.29,0,S,0
TXN001908,2023-09-12,2023,9,3,Tuesday,Sports,East,Retail Store,SP_037,6,108.27,0.05,617.14,206.59,0,M,1
TXN004262,2023-09-12,2023,9,3,Tuesday,Electronics,North,Wholesale,SP_036,5,409.42,0.05,1944.75,487.96,0,L,1
TXN000151,2023-09-14,2023,9,3,Thursday,Home Goods,East,Online,SP_030,2,128.55,0.2,205.68,81.31,1,S,1
TXN004418,2023-09-14,2023,9,3,Thursday,Books,West,Mobile App,SP_003,8,28.46,0.05,216.3,113.56,0,S,1
TXN003273,2023-09-14,2023,9,3,Thursday,Home Goods,South,Mobile App,SP_009,6,115.37,0.15,588.39,279.07,0,M,1
